0	199	8	-24.5000000000000	1
5	188	8	-22.5000000000000	1
10	172	8	-20	1
15	154	8	-17.2000000000000	1
20	152	7	-16.4000000000000	0.900000000000000
25	132	6	-13.3000000000000	0.700000000000000
30	129	7	-12.4000000000000	0.900000000000000
35	104	7	-8.70000000000000	0.900000000000000
40	99	7	-7.50000000000000	0.900000000000000
45	83	7	-4.90000000000000	0.900000000000000
50	71	7	-2.80000000000000	0.900000000000000
55	78	7	-3.10000000000000	0.900000000000000
60	98	7	-4.90000000000000	0.900000000000000
65	102	7	-4.80000000000000	0.900000000000000
70	104	7	-4.50000000000000	0.900000000000000
75	119	7	-5.70000000000000	0.900000000000000
80	114	6	-4.50000000000000	0.700000000000000
85	123	6	-5	0.700000000000000
90	119	6	-3.90000000000000	0.700000000000000
95	122	8	-3.70000000000000	1
100	114	9	-2.10000000000000	1.10000000000000
105	114	8	-1.50000000000000	1
110	122	8	-1.90000000000000	1
115	113	8	-0.200000000000000	1
120	95	7	2.70000000000000	0.900000000000000
125	103	7	2.30000000000000	0.900000000000000
130	102	6	3	0.700000000000000
135	111	8	2.50000000000000	1
140	132	8	0.500000000000000	1
145	154	8	-1.60000000000000	1
150	170	7	-3	0.900000000000000
155	212	8	-7.60000000000000	1
160	219	8	-7.90000000000000	1
165	215	8	-6.80000000000000	1
170	185	7	-2.50000000000000	0.900000000000000
175	168	7	0.300000000000000	0.900000000000000
180	176	8	-0.100000000000000	1
185	172	8	1	1
190	155	7	3.70000000000000	0.900000000000000
195	161	7	3.60000000000000	0.900000000000000
200	163	7	3.90000000000000	0.900000000000000
205	163	7	4.50000000000000	0.900000000000000
210	167	7	4.60000000000000	0.900000000000000
215	152	8	7.10000000000000	1
220	137	8	9.60000000000000	1
225	113	6	13.2000000000000	0.800000000000000
230	105	6	14.9000000000000	0.800000000000000
235	93	7	17	0.900000000000000
240	97	6	17.1000000000000	0.800000000000000
245	105	6	16.7000000000000	0.800000000000000
250	103	6	17.6000000000000	0.800000000000000
255	118	5	16.3000000000000	0.600000000000000
260	133	6	15	0.800000000000000
265	141	7	14.6000000000000	0.900000000000000
270	167	8	11.9000000000000	1
275	176	7	11.4000000000000	0.900000000000000
280	181	8	11.4000000000000	1
285	215	7	7.70000000000000	0.900000000000000
290	233	7	6.10000000000000	0.900000000000000
295	239	7	6	0.900000000000000
300	252	7	4.90000000000000	0.900000000000000
305	273	7	2.90000000000000	0.900000000000000
310	299	7	0.300000000000000	0.900000000000000
315	306	7	0	0.900000000000000
320	328	8	-2.10000000000000	1
325	332	7	-2	0.900000000000000
330	334	7	-1.70000000000000	0.900000000000000
335	354	7	-3.50000000000000	0.900000000000000
340	360	8	-3.70000000000000	1
345	369	7	-4.20000000000000	0.900000000000000
350	347	7	-0.900000000000000	0.900000000000000
355	343	8	0.200000000000000	1
360	332	8	2.20000000000000	1
365	332	8	2.80000000000000	1
370	335	8	3.10000000000000	1
375	332	8	4	1
380	325	8	5.50000000000000	1
385	324	8	6.30000000000000	1
390	328	8	6.40000000000000	1
395	316	8	8.50000000000000	1
400	310	7	9.80000000000000	0.900000000000000
405	311	8	10.3000000000000	1
410	307	7	11.4000000000000	0.900000000000000
415	304	7	12.4000000000000	0.900000000000000
420	306	8	12.8000000000000	1
425	320	7	11.6000000000000	0.900000000000000
430	337	8	10.1000000000000	1
435	345	8	9.70000000000000	1
440	353	8	9.30000000000000	1
445	350	10	10.3000000000000	1.30000000000000
450	349	11	11.1000000000000	1.40000000000000
455	352	11	11.3000000000000	1.40000000000000
460	359	12	11	1.50000000000000
465	368	11	10.5000000000000	1.40000000000000
470	372	12	10.6000000000000	1.50000000000000
475	375	12	10.8000000000000	1.50000000000000
480	381	12	10.7000000000000	1.50000000000000
485	389	11	10.3000000000000	1.40000000000000
490	393	11	10.4000000000000	1.40000000000000
495	399	11	10.3000000000000	1.40000000000000
500	416	12	8.70000000000000	1.50000000000000
505	438	12	6.60000000000000	1.50000000000000
510	459	12	4.60000000000000	1.50000000000000
515	476	11	3	1.40000000000000
520	490	12	1.90000000000000	1.50000000000000
525	502	11	1	1.40000000000000
530	513	12	0.300000000000000	1.50000000000000
535	526	11	-0.800000000000000	1.40000000000000
540	543	12	-2.30000000000000	1.50000000000000
545	560	11	-3.80000000000000	1.40000000000000
550	572	12	-4.70000000000000	1.50000000000000
555	584	12	-5.50000000000000	1.50000000000000
560	605	12	-7.50000000000000	1.50000000000000
565	628	11	-9.80000000000000	1.40000000000000
570	645	12	-11.3000000000000	1.50000000000000
575	652	11	-11.5000000000000	1.40000000000000
580	646	12	-10.2000000000000	1.50000000000000
585	633	11	-8	1.40000000000000
590	621	12	-5.90000000000000	1.50000000000000
595	611	11	-4.10000000000000	1.40000000000000
600	601	12	-2.20000000000000	1.50000000000000
605	591	11	-0.400000000000000	1.40000000000000
610	581	12	1.50000000000000	1.50000000000000
615	575	11	2.80000000000000	1.40000000000000
620	579	11	2.90000000000000	1.40000000000000
625	589	11	2.30000000000000	1.40000000000000
630	600	12	1.50000000000000	1.50000000000000
635	612	11	0.600000000000000	1.40000000000000
640	621	11	0.100000000000000	1.40000000000000
645	630	10	-0.400000000000000	1.20000000000000
650	642	12	-1.30000000000000	1.50000000000000
655	658	12	-2.70000000000000	1.50000000000000
660	674	12	-4.10000000000000	1.50000000000000
665	691	12	-5.60000000000000	1.50000000000000
670	713	12	-7.70000000000000	1.50000000000000
675	735	12	-9.80000000000000	1.50000000000000
680	751	12	-11.2000000000000	1.50000000000000
685	764	11	-12.2000000000000	1.40000000000000
690	781	11	-13.7000000000000	1.40000000000000
695	795	11	-14.8000000000000	1.30000000000000
700	801	12	-14.9000000000000	1.50000000000000
705	803	11	-14.6000000000000	1.30000000000000
710	808	10	-14.6000000000000	1.20000000000000
715	807	10	-13.9000000000000	1.20000000000000
720	802	11	-12.7000000000000	1.40000000000000
725	804	10	-12.3000000000000	1.20000000000000
730	821	10	-13.8000000000000	1.20000000000000
735	840	10	-15.5000000000000	1.20000000000000
740	849	11	-16	1.30000000000000
745	857	11	-16.4000000000000	1.30000000000000
750	859	12	-16.1000000000000	1.50000000000000
755	855	10	-15	1.20000000000000
760	858	10	-14.8000000000000	1.20000000000000
765	864	10	-14.9000000000000	1.20000000000000
770	867	12	-14.7000000000000	1.50000000000000
775	866	10	-14	1.20000000000000
780	865	10	-13.2000000000000	1.20000000000000
785	874	9	-13.7000000000000	1.10000000000000
790	891	11	-15.2000000000000	1.30000000000000
795	908	10	-16.7000000000000	1.20000000000000
800	928	11	-18.6000000000000	1.30000000000000
805	943	10	-19.8000000000000	1.20000000000000
810	937	11	-18.5000000000000	1.30000000000000
815	924	10	-16.3000000000000	1.20000000000000
820	922	11	-15.5000000000000	1.30000000000000
825	926	11	-15.4000000000000	1.30000000000000
830	938	12	-16.2000000000000	1.50000000000000
835	950	10	-17.1000000000000	1.20000000000000
840	950	10	-16.5000000000000	1.20000000000000
845	944	10	-15.2000000000000	1.20000000000000
850	941	11	-14.2000000000000	1.30000000000000
855	939	11	-13.4000000000000	1.40000000000000
860	935	11	-12.3000000000000	1.40000000000000
865	929	10	-10.9000000000000	1.20000000000000
870	920	11	-9.20000000000000	1.40000000000000
875	912	10	-7.70000000000000	1.20000000000000
880	912	11	-7.10000000000000	1.40000000000000
885	912	10	-6.50000000000000	1.20000000000000
890	911	11	-5.70000000000000	1.40000000000000
895	914	10	-5.50000000000000	1.20000000000000
900	925	11	-6.30000000000000	1.40000000000000
905	939	11	-7.40000000000000	1.40000000000000
910	949	11	-8	1.40000000000000
915	958	11	-8.50000000000000	1.40000000000000
920	971	12	-9.50000000000000	1.50000000000000
925	987	11	-10.9000000000000	1.40000000000000
930	1013	12	-13.5000000000000	1.50000000000000
935	1038	11	-16	1.30000000000000
940	1045	12	-16.2000000000000	1.50000000000000
945	1043	11	-15.4000000000000	1.30000000000000
950	1041	12	-14.6000000000000	1.50000000000000
955	1045	11	-14.5000000000000	1.30000000000000
960	1058	12	-15.5000000000000	1.50000000000000
965	1074	11	-16.8000000000000	1.30000000000000
970	1083	12	-17.3000000000000	1.50000000000000
975	1089	11	-17.5000000000000	1.30000000000000
980	1100	12	-18.2000000000000	1.50000000000000
985	1111	11	-19	1.30000000000000
990	1115	12	-18.9000000000000	1.50000000000000
995	1114	11	-18.1000000000000	1.30000000000000
1000	1116	13	-17.8000000000000	1.60000000000000
1005	1122	14	-17.9000000000000	1.70000000000000
1010	1132	14	-18.6000000000000	1.70000000000000
